lr-AdamW,step,val_loss_clf,val_acc,val_loss_total,epoch,train_loss_clf,train_acc,train_loss_total
0.00011999999999999988,0,,,,,,,
,91,2.775157928466797,0.21652130782604218,2.775157928466797,0,,,
,91,,,,0,2.9004244804382324,0.1009153351187706,2.9004244804382324
0.00012032006900215006,92,,,,,,,
,183,2.58044695854187,0.2436531037092209,2.58044695854187,1,,,
,183,,,,1,2.784581422805786,0.14686691761016846,2.784581422805786
0.00012128013372503547,184,,,,,,,
,275,2.3961057662963867,0.2600290775299072,2.3961057662963867,2,,,
,275,,,,2,2.6444036960601807,0.1834886372089386,2.6444036960601807
0.0001228797673812152,276,,,,,,,
,367,2.277796983718872,0.2919089198112488,2.277796983718872,3,,,
,367,,,,3,2.495957136154175,0.2182580679655075,2.495957136154175
0.00012511825886909458,368,,,,,,,
,459,2.1955363750457764,0.32228681445121765,2.1955363750457764,4,,,
,459,,,,4,2.377732753753662,0.2443402260541916,2.377732753753662
0.0001279946130890398,460,,,,,,,
,551,2.0771617889404297,0.356540709733963,2.0771617889404297,5,,,
,551,,,,5,2.2731642723083496,0.2792326509952545,2.2731642723083496
0.00013150755138573687,552,,,,,,,
,643,2.0084152221679688,0.3737887740135193,2.0084152221679688,6,,,
,643,,,,6,2.1913886070251465,0.29466649889945984,2.1913886070251465
0.00013565551211661012,644,,,,,,,
,735,1.956209421157837,0.38604649901390076,1.956209421157837,7,,,
,735,,,,7,2.134936571121216,0.3101195991039276,2.134936571121216
0.00014043665134603166,736,,,,,,,
,827,1.9228798151016235,0.3946705460548401,1.9228798151016235,8,,,
,827,,,,8,2.0567362308502197,0.33474740386009216,2.0567362308502197
0.00014584884366502507,828,,,,,,,
,919,1.8501203060150146,0.44055232405662537,1.8501203060150146,9,,,
,919,,,,9,1.997779369354248,0.35367894172668457,1.997779369354248
0.00015188968313609857,920,,,,,,,
,1011,1.8206024169921875,0.43430233001708984,1.8206024169921875,10,,,
,1011,,,,10,1.965561032295227,0.3646295964717865,1.965561032295227
0.00015855648436277712,1012,,,,,,,
,1103,1.7975082397460938,0.4491763710975647,1.7975082397460938,11,,,
,1103,,,,11,1.9185353517532349,0.3778136074542999,1.9185353517532349
0.00016584628368337137,1104,,,,,,,
,1195,1.7494102716445923,0.4491763710975647,1.7494102716445923,12,,,
,1195,,,,12,1.8733824491500854,0.39569786190986633,1.8733824491500854
0.00017375584048844473,1196,,,,,,,
,1287,1.6985034942626953,0.4545542597770691,1.6985034942626953,13,,,
,1287,,,,13,1.838542103767395,0.40677469968795776,1.838542103767395
0.00018228163866139445,1288,,,,,,,
,1379,1.6799049377441406,0.4685562252998352,1.6799049377441406,14,,,
,1379,,,,14,1.765089988708496,0.4264802932739258,1.765089988708496
0.00019141988814150778,1380,,,,,,,
,1471,1.6463676691055298,0.4685562252998352,1.6463676691055298,15,,,
,1471,,,,15,1.7433223724365234,0.4344055652618408,1.7433223724365234
0.00020116652660879392,1472,,,,,,,
,1563,1.606654167175293,0.4748062193393707,1.606654167175293,16,,,
,1563,,,,16,1.700982689857483,0.4510922431945801,1.700982689857483
0.00021151722128985237,1564,,,,,,,
,1655,1.6048405170440674,0.47180232405662537,1.6048405170440674,17,,,
,1655,,,,17,1.653485894203186,0.4686833918094635,1.653485894203186
0.0002224673708839638,1656,,,,,,,
,1747,1.532383680343628,0.5114340782165527,1.532383680343628,18,,,
,1747,,,,18,1.6104079484939575,0.4805834889411926,1.6104079484939575
0.00023401210760855317,1748,,,,,,,
,1839,1.5453544855117798,0.48343023657798767,1.5453544855117798,19,,,
,1839,,,,19,1.5883115530014038,0.4821431338787079,1.5883115530014038
0.0002461462993631155,1840,,,,,,,
,1931,1.5412057638168335,0.4989340901374817,1.5412057638168335,20,,,
,1931,,,,20,1.539038062095642,0.49788016080856323,1.539038062095642
0.00025886455201064177,1932,,,,,,,
,2023,1.5290265083312988,0.512935996055603,1.5290265083312988,21,,,
,2023,,,,21,1.4986752271652222,0.5124894380569458,1.4986752271652222
0.0002721612117755289,2024,,,,,,,
,2115,1.4954845905303955,0.5206879377365112,1.4954845905303955,22,,,
,2115,,,,22,1.4759272336959839,0.5181396007537842,1.4759272336959839
0.0002860303677569118,2116,,,,,,,
,2207,1.5187463760375977,0.5051840543746948,1.5187463760375977,23,,,
,2207,,,,23,1.4352020025253296,0.5281857848167419,1.4352020025253296
0.0003004658545562966,2208,,,,,,,
,2299,1.415546178817749,0.531686007976532,1.415546178817749,24,,,
,2299,,,,24,1.3938056230545044,0.5434955954551697,1.3938056230545044
0.000315461255018328,2300,,,,,,,
,2391,1.4380186796188354,0.5340601205825806,1.4380186796188354,25,,,
,2391,,,,25,1.3808573484420776,0.5510141849517822,1.3808573484420776
0.00033100990308347535,2392,,,,,,,
,2483,1.4553515911102295,0.5698159337043762,1.4553515911102295,26,,,
,2483,,,,26,1.3558952808380127,0.5609238147735596,1.3558952808380127
0.000347104886751362,2484,,,,,,,
,2575,1.4465762376785278,0.5534399151802063,1.4465762376785278,27,,,
,2575,,,,27,1.3173582553863525,0.5710161924362183,1.3173582553863525
0.0003637390511534288,2576,,,,,,,
,2667,1.4110604524612427,0.5519379377365112,1.4110604524612427,28,,,
,2667,,,,28,1.3119269609451294,0.5733050107955933,1.3119269609451294
0.00038090500173356247,2668,,,,,,,
,2759,1.3781158924102783,0.5846899151802063,1.3781158924102783,29,,,
,2759,,,,29,1.2647321224212646,0.5872219800949097,1.2647321224212646
0.0003985951075352731,2760,,,,,,,
,2851,1.3707326650619507,0.5558139681816101,1.3707326650619507,30,,,
,2851,,,,30,1.227435827255249,0.6027015447616577,1.227435827255249
0.00041680150459396,2852,,,,,,,
,2943,1.3125730752944946,0.5861918330192566,1.3125730752944946,31,,,
,2943,,,,31,1.2071807384490967,0.607170581817627,1.2071807384490967
0.00043551609943276405,2944,,,,,,,
,3035,1.3176285028457642,0.632945716381073,1.3176285028457642,32,,,
,3035,,,,32,1.1894766092300415,0.6130751967430115,1.1894766092300415
0.0004547305726604399,3036,,,,,,,
,3127,1.3053476810455322,0.614195704460144,1.3053476810455322,33,,,
,3127,,,,33,1.1788039207458496,0.6153278946876526,1.1788039207458496
0.000474436382669665,3128,,,,,,,
,3219,1.3119840621948242,0.5906976461410522,1.3119840621948242,34,,,
,3219,,,,34,1.1519925594329834,0.6244258284568787,1.1519925594329834
0.0004946247694341253,3220,,,,,,,
,3311,1.351454257965088,0.5659399032592773,1.351454257965088,35,,,
,3311,,,,35,1.1355974674224854,0.631812572479248,1.1355974674224854
0.0005152867584027002,3312,,,,,,,
,3403,1.315434455871582,0.5870639681816101,1.315434455871582,36,,,
,3403,,,,36,1.0971245765686035,0.6451034545898438,1.0971245765686035
0.0005364131644890122,3404,,,,,,,
,3495,1.3064286708831787,0.5939437747001648,1.3064286708831787,37,,,
,3495,,,,37,1.0964210033416748,0.6461092829704285,1.0964210033416748
0.0005579945961545689,3496,,,,,,,
,3587,1.279632568359375,0.5984495878219604,1.279632568359375,38,,,
,3587,,,,38,1.0581603050231934,0.6558144092559814,1.0581603050231934
0.0005800214595836771,3588,,,,,,,
,3679,1.2741918563842773,0.6258236169815063,1.2741918563842773,39,,,
,3679,,,,39,1.042850136756897,0.66509610414505,1.042850136756897
0.0006024839629482841,3680,,,,,,,
,3771,1.3562737703323364,0.5659399032592773,1.3562737703323364,40,,,
,3771,,,,40,1.0439836978912354,0.662275493144989,1.0439836978912354
0.0006253721207608387,3772,,,,,,,
,3863,1.2230758666992188,0.611821711063385,1.2230758666992188,41,,,
,3863,,,,41,1.0086307525634766,0.6757532358169556,1.0086307525634766
0.0006486757583132395,3864,,,,,,,
,3955,1.2485523223876953,0.5963178873062134,1.2485523223876953,42,,,
,3955,,,,42,0.9972583651542664,0.6760832667350769,0.9972583651542664
0.0006723845161999069,3956,,,,,,,
,4047,1.2396169900894165,0.5939437747001648,1.2396169900894165,43,,,
,4047,,,,43,0.9607898592948914,0.6894437670707703,0.9607898592948914
0.0006964878549229532,4048,,,,,,,
,4139,1.2587770223617554,0.5909398794174194,1.2587770223617554,44,,,
,4139,,,,44,0.9327425956726074,0.6988983154296875,0.9327425956726074
0.0007209750595774146,4140,,,,,,,
,4231,1.2583602666854858,0.5986918210983276,1.2583602666854858,45,,,
,4231,,,,45,0.9361662864685059,0.6921639442443848,0.9361662864685059
0.0007458352446144591,4232,,,,,,,
,4323,1.0571011304855347,0.6499515771865845,1.0571011304855347,46,,,
,4323,,,,46,0.9121991395950317,0.7089901566505432,0.9121991395950317
0.0007710573586804507,4324,,,,,,,
,4415,1.1320476531982422,0.6210755705833435,1.1320476531982422,47,,,
,4415,,,,47,0.881294846534729,0.716871440410614,0.881294846534729
0.0007966301895297209,4416,,,,,,,
,4507,1.1793686151504517,0.6135659217834473,1.1793686151504517,48,,,
,4507,,,,48,0.874976634979248,0.7190099954605103,0.874976634979248
0.000822542369008865,4508,,,,,,,
,4599,1.176672339439392,0.6171995997428894,1.176672339439392,49,,,
,4599,,,,49,0.8745835423469543,0.7168921828269958,0.8745835423469543
0.0008487823781103405,4600,,,,,,,
,4691,1.1731739044189453,0.6288275122642517,1.1731739044189453,50,,,
,4691,,,,50,0.839453935623169,0.7299885749816895,0.839453935623169
0.0008753385520931353,4692,,,,,,,
,4783,1.0296748876571655,0.671705424785614,1.0296748876571655,51,,,
,4783,,,,51,0.8411762118339539,0.7257434725761414,0.8411762118339539
0.0009021990856682102,4784,,,,,,,
,4875,1.0684148073196411,0.6553294658660889,1.0684148073196411,52,,,
,4875,,,,52,0.8303684592247009,0.7318002581596375,0.8303684592247009
0.0009293520382464291,4876,,,,,,,
,4967,1.1127852201461792,0.6217054128646851,1.1127852201461792,53,,,
,4967,,,,53,0.806862473487854,0.7427536249160767,0.806862473487854
0.0009567853392466294,4968,,,,,,,
,5059,1.1189991235733032,0.6445736289024353,1.1189991235733032,54,,,
,5059,,,,54,0.7994287014007568,0.7444313764572144,0.7994287014007568
0.0009844867934614815,5060,,,,,,,
,5151,1.176877737045288,0.5984495878219604,1.176877737045288,55,,,
,5151,,,,55,0.7877092957496643,0.7491030097007751,0.7877092957496643
0.0010124440864787516,5152,,,,,,,
,5243,1.1291615962982178,0.6413275003433228,1.1291615962982178,56,,,
,5243,,,,56,0.7820969223976135,0.748638391494751,0.7820969223976135
0.001040644790155552,5244,,,,,,,
,5335,1.076049566268921,0.5978198051452637,1.076049566268921,57,,,
,5335,,,,57,0.7721667885780334,0.7501046657562256,0.7721667885780334
0.001069076368143153,5336,,,,,,,
,5427,1.0480905771255493,0.6624515652656555,1.0480905771255493,58,,,
,5427,,,,58,0.7582323551177979,0.7591609358787537,0.7582323551177979
0.0010977261814598932,5428,,,,,,,
,5519,1.050136685371399,0.6546996235847473,1.050136685371399,59,,,
,5519,,,,59,0.7331182956695557,0.764614999294281,0.7331182956695557
0.0011265814941097167,5520,,,,,,,
,5611,1.017306923866272,0.6788275241851807,1.017306923866272,60,,,
,5611,,,,60,0.7382816076278687,0.7644851207733154,0.7382816076278687
0.0011556294787438378,5612,,,,,,,
,5703,1.0001111030578613,0.6624515652656555,1.0001111030578613,61,,,
,5703,,,,61,0.7063305974006653,0.7701998353004456,0.7063305974006653
0.0011848572223630096,5704,,,,,,,
,5795,1.054437279701233,0.6273255944252014,1.054437279701233,62,,,
,5795,,,,62,0.7080561518669128,0.772581934928894,0.7080561518669128
0.001214251732057879,5796,,,,,,,
,5887,1.0237367153167725,0.6630814075469971,1.0237367153167725,63,,,
,5887,,,,63,0.709717869758606,0.7739381194114685,0.709717869758606
0.0012437999407848533,5888,,,,,,,
,5979,0.967097282409668,0.6523255705833435,0.967097282409668,64,,,
,5979,,,,64,0.700065016746521,0.7740119695663452,0.700065016746521
0.0012734887131749283,5980,,,,,,,
,6071,1.0277807712554932,0.6585755944252014,1.0277807712554932,65,,,
,6071,,,,65,0.6696381568908691,0.7857149839401245,0.6696381568908691
0.0013033048513728907,6072,,,,,,,
,6163,1.0922000408172607,0.6570736169815063,1.0922000408172607,66,,,
,6163,,,,66,0.6580809354782104,0.7902233600616455,0.6580809354782104
0.0013332351009042941,6164,,,,,,,
,6255,0.9302535057067871,0.7107073664665222,0.9302535057067871,67,,,
,6255,,,,67,0.6552788019180298,0.791187584400177,0.6552788019180298
0.0013632661565676093,6256,,,,,,,
,6347,0.927010715007782,0.6857073903083801,0.927010715007782,68,,,
,6347,,,,68,0.6576317548751831,0.7873862385749817,0.6576317548751831
0.0013933846683489195,6348,,,,,,,
,6439,0.9713427424430847,0.6630814075469971,0.9713427424430847,69,,,
,6439,,,,69,0.634148359298706,0.79599928855896,0.634148359298706
0.0014235772473565416,6440,,,,,,,
,6531,0.9661124348640442,0.7145833373069763,0.9661124348640442,70,,,
,6531,,,,70,0.640387773513794,0.7968258857727051,0.640387773513794
0.001453830471772926,6532,,,,,,,
,6623,0.9617270231246948,0.7223352789878845,0.9617270231246948,71,,,
,6623,,,,71,0.6275940537452698,0.8000619411468506,0.6275940537452698
0.0014841308928211974,6624,,,,,,,
,6715,0.8976532220840454,0.7020833492279053,0.8976532220840454,72,,,
,6715,,,,72,0.6278315186500549,0.796935498714447,0.6278315186500549
0.0015144650407436751,6716,,,,,,,
,6807,0.999934196472168,0.700581431388855,0.999934196472168,73,,,
,6807,,,,73,0.6154466867446899,0.8017056584358215,0.6154466867446899
0.0015448194307897253,6808,,,,,,,
,6899,0.9445548057556152,0.6725775003433228,0.9445548057556152,74,,,
,6899,,,,74,0.6104452610015869,0.8032297492027283,0.6104452610015869
0.0015751805692102746,6900,,,,,,,
,6991,0.9555290341377258,0.7059593200683594,0.9555290341377258,75,,,
,6991,,,,75,0.5999773144721985,0.8089025616645813,0.5999773144721985
0.0016055349592563248,6992,,,,,,,
,7083,1.01560378074646,0.6919573545455933,1.01560378074646,76,,,
,7083,,,,76,0.5975838899612427,0.8065897226333618,0.5975838899612427
0.0016358691071788026,7084,,,,,,,
,7175,1.009942650794983,0.659205436706543,1.009942650794983,77,,,
,7175,,,,77,0.5793655514717102,0.8161463141441345,0.5793655514717102
0.0016661695282270737,7176,,,,,,,
,7267,0.9296594858169556,0.6967054605484009,0.9296594858169556,78,,,
,7267,,,,78,0.5834543108940125,0.8150880336761475,0.5834543108940125
0.0016964227526434584,7268,,,,,,,
,7359,0.854535698890686,0.7160853147506714,0.854535698890686,79,,,
,7359,,,,79,0.5725712776184082,0.8181652426719666,0.5725712776184082
0.00172661533165108,7360,,,,,,,
,7451,0.928880512714386,0.6934593319892883,0.928880512714386,80,,,
,7451,,,,80,0.5719565749168396,0.8141677379608154,0.5719565749168396
0.0017567338434323905,7452,,,,,,,
,7543,0.9950698018074036,0.7253391146659851,0.9950698018074036,81,,,
,7543,,,,81,0.5884835124015808,0.810421884059906,0.5884835124015808
0.0017867648990957054,7544,,,,,,,
,7635,0.8459272384643555,0.7199612259864807,0.8459272384643555,82,,,
,7635,,,,82,0.5440608263015747,0.8274707794189453,0.5440608263015747
0.001816695148627109,7636,,,,,,,
,7727,1.045159101486206,0.6943314075469971,1.045159101486206,83,,,
,7727,,,,83,0.5509889721870422,0.8223139047622681,0.5509889721870422
0.0018465112868250712,7728,,,,,,,
,7819,0.9222205877304077,0.700339138507843,0.9222205877304077,84,,,
,7819,,,,84,0.5439512133598328,0.825835645198822,0.5439512133598328
0.0018762000592151464,7820,,,,,,,
,7911,0.8122639656066895,0.7175871729850769,0.8122639656066895,85,,,
,7911,,,,85,0.5541720986366272,0.824258029460907,0.5541720986366272
0.0019057482679421206,7912,,,,,,,
,8003,0.784865140914917,0.74021315574646,0.784865140914917,86,,,
,8003,,,,86,0.5449374914169312,0.8259480595588684,0.5449374914169312
0.0019351427776369903,8004,,,,,,,
,8095,0.9757478833198547,0.6997092962265015,0.9757478833198547,87,,,
,8095,,,,87,0.5314267873764038,0.8290898203849792,0.5314267873764038
0.0019643705212561624,8096,,,,,,,
,8187,0.8788596987724304,0.7074612379074097,0.8788596987724304,88,,,
,8187,,,,88,0.5273527503013611,0.8296407461166382,0.5273527503013611
0.001993418505890283,8188,,,,,,,
,8279,0.8758312463760376,0.6979650855064392,0.8758312463760376,89,,,
,8279,,,,89,0.5330474972724915,0.8298432230949402,0.5330474972724915
0.0020222738185401066,8280,,,,,,,
,8371,0.9276453256607056,0.731589138507843,0.9276453256607056,90,,,
,8371,,,,90,0.5233508348464966,0.8353498578071594,0.5233508348464966
0.002050923631856847,8372,,,,,,,
,8463,0.981336772441864,0.669331431388855,0.981336772441864,91,,,
,8463,,,,91,0.5044906139373779,0.8373607397079468,0.5044906139373779
0.002079355209844448,8464,,,,,,,
,8555,0.8425742983818054,0.7277131676673889,0.8425742983818054,92,,,
,8555,,,,92,0.5218974351882935,0.8349797129631042,0.5218974351882935
0.0021075559135212483,8556,,,,,,,
,8647,0.9259823560714722,0.7137112021446228,0.9259823560714722,93,,,
,8647,,,,93,0.5085219144821167,0.8392432928085327,0.5085219144821167
0.0021355132065385184,8648,,,,,,,
,8739,0.9580583572387695,0.7292150855064392,0.9580583572387695,94,,,
,8739,,,,94,0.5191822052001953,0.8349380493164062,0.5191822052001953
0.0021632146607533705,8740,,,,,,,
,8831,0.9866531491279602,0.671705424785614,0.9866531491279602,95,,,
,8831,,,,95,0.503678023815155,0.8403497934341431,0.503678023815155
0.0021906479617535704,8832,,,,,,,
,8923,0.9160479307174683,0.7160853147506714,0.9160479307174683,96,,,
,8923,,,,96,0.513841450214386,0.8380087614059448,0.513841450214386
0.002217800914331789,8924,,,,,,,
,9015,0.9485027194023132,0.7098352909088135,0.9485027194023132,97,,,
,9015,,,,97,0.49625465273857117,0.8389252424240112,0.49625465273857117
0.002244661447906865,9016,,,,,,,
,9107,1.009399652481079,0.6975775361061096,1.009399652481079,98,,,
,9107,,,,98,0.49286016821861267,0.8414536118507385,0.49286016821861267
0.0022712176218896594,9108,,,,,,,
,9199,0.8991398811340332,0.7262111902236938,0.8991398811340332,99,,,
,9199,,,,99,0.5013570189476013,0.8389201164245605,0.5013570189476013
0.0022974576309911354,9200,,,,,,,
,9291,1.1030352115631104,0.6671996116638184,1.1030352115631104,100,,,
,9291,,,,100,0.47721558809280396,0.8477296829223633,0.47721558809280396
0.002323369810470279,9292,,,,,,,
,9383,0.7598247528076172,0.7640988230705261,0.7598247528076172,101,,,
,9383,,,,101,0.4912370443344116,0.8430805802345276,0.4912370443344116
0.0023489426413195492,9384,,,,,,,
,9475,0.8508275747299194,0.7509689927101135,0.8508275747299194,102,,,
,9475,,,,102,0.49978429079055786,0.8410556316375732,0.49978429079055786
0.002374164755385541,9476,,,,,,,
,9567,0.8647348284721375,0.74021315574646,0.8647348284721375,103,,,
,9567,,,,103,0.4664013087749481,0.850898265838623,0.4664013087749481
0.0023990249404225853,9568,,,,,,,
,9659,0.863180935382843,0.7447189688682556,0.863180935382843,104,,,
,9659,,,,104,0.47841352224349976,0.84695965051651,0.47841352224349976
0.002423512145077047,9660,,,,,,,
,9751,0.7978479862213135,0.7720929980278015,0.7978479862213135,105,,,
,9751,,,,105,0.47992902994155884,0.846676230430603,0.47992902994155884
0.002447615483800093,9752,,,,,,,
,9843,0.8461662530899048,0.7432170510292053,0.8461662530899048,106,,,
,9843,,,,106,0.462581604719162,0.8546232581138611,0.462581604719162
0.00247132424168676,9844,,,,,,,
,9935,0.862801194190979,0.7473353147506714,0.862801194190979,107,,,
,9935,,,,107,0.4600532650947571,0.852627158164978,0.4600532650947571
0.0024946278792391608,9936,,,,,,,
,10027,0.8646575808525085,0.7292150855064392,0.8646575808525085,108,,,
,10027,,,,108,0.4619434177875519,0.8541575074195862,0.4619434177875519
0.0025175160370517155,10028,,,,,,,
,10119,0.8315556645393372,0.7330910563468933,0.8315556645393372,109,,,
,10119,,,,109,0.44359707832336426,0.858070433139801,0.44359707832336426
0.0025399785404163233,10120,,,,,,,
,10211,0.9276739358901978,0.7277131676673889,0.9276739358901978,110,,,
,10211,,,,110,0.46105876564979553,0.8501938581466675,0.46105876564979553
0.002562005403845431,10212,,,,,,,
,10303,0.7781402468681335,0.7837209105491638,0.7781402468681335,111,,,
,10303,,,,111,0.44089004397392273,0.8601932525634766,0.44089004397392273
0.0025835868355109878,10304,,,,,,,
,10395,0.8829063177108765,0.7378391027450562,0.8829063177108765,112,,,
,10395,,,,112,0.4446662366390228,0.8584285378456116,0.4446662366390228
0.0026047132415972997,10396,,,,,,,
,10487,0.8630350232124329,0.7610949277877808,0.8630350232124329,113,,,
,10487,,,,113,0.43272170424461365,0.8626900911331177,0.43272170424461365
0.0026253752305658742,10488,,,,,,,
,10579,0.8369614481925964,0.7447189688682556,0.8369614481925964,114,,,
,10579,,,,114,0.4351198375225067,0.8604145646095276,0.4351198375225067
0.0026455636173303345,10580,,,,,,,
,10671,0.9241096377372742,0.7152131795883179,0.9241096377372742,115,,,
,10671,,,,115,0.4312514364719391,0.8607580065727234,0.4312514364719391
0.00266526942733956,10672,,,,,,,
,10763,0.9660179018974304,0.730087161064148,0.9660179018974304,116,,,
,10763,,,,116,0.4296456277370453,0.8638833165168762,0.4296456277370453
0.002684483900567236,10764,,,,,,,
,10855,0.8170843124389648,0.7565891146659851,0.8170843124389648,117,,,
,10855,,,,117,0.42815253138542175,0.8622021079063416,0.42815253138542175
0.0027031984954060395,10856,,,,,,,
,10947,0.746329665184021,0.7539728879928589,0.746329665184021,118,,,
,10947,,,,118,0.42643678188323975,0.8652595281600952,0.42643678188323975
0.0027214048924647264,10948,,,,,,,
,11039,0.7398344874382019,0.7822189927101135,0.7398344874382019,119,,,
,11039,,,,119,0.4162382185459137,0.865742564201355,0.4162382185459137
0.002739094998266437,11040,,,,,,,
,11131,0.8714723587036133,0.7470930218696594,0.8714723587036133,120,,,
,11131,,,,120,0.4180910289287567,0.8662568926811218,0.4180910289287567
0.002756260948846571,11132,,,,,,,
,11223,0.8356719017028809,0.7393410801887512,0.8356719017028809,121,,,
,11223,,,,121,0.4221676290035248,0.8668460249900818,0.4221676290035248
0.0027728951132486384,11224,,,,,,,
,11315,0.7619799971580505,0.7488371729850769,0.7619799971580505,122,,,
,11315,,,,122,0.4096708297729492,0.8703199028968811,0.4096708297729492
0.002788990096916525,11316,,,,,,,
,11407,0.7403281927108765,0.7619670629501343,0.7403281927108765,123,,,
,11407,,,,123,0.395214319229126,0.8739337921142578,0.395214319229126
0.002804538744981672,11408,,,,,,,
,11499,0.8004871606826782,0.7580910921096802,0.8004871606826782,124,,,
,11499,,,,124,0.4055122435092926,0.8704732656478882,0.4055122435092926
0.002819534145443704,11500,,,,,,,
,11591,0.7214692831039429,0.7658430337905884,0.7214692831039429,125,,,
,11591,,,,125,0.39076343178749084,0.8754308223724365,0.39076343178749084
0.002833969632243088,11592,,,,,,,
,11683,0.7996950745582581,0.7783430218696594,0.7996950745582581,126,,,
,11683,,,,126,0.39698097109794617,0.8715824484825134,0.39698097109794617
0.002847838788224471,11684,,,,,,,
,11775,0.9087797403335571,0.7557170391082764,0.9087797403335571,127,,,
,11775,,,,127,0.3912524878978729,0.8775081634521484,0.3912524878978729
0.002861135447989358,11776,,,,,,,
,11867,0.7088883519172668,0.7813469171524048,0.7088883519172668,128,,,
,11867,,,,128,0.3810431659221649,0.8801721930503845,0.3810431659221649
0.002873853700636884,11868,,,,,,,
,11959,0.7953758239746094,0.7735949754714966,0.7953758239746094,129,,,
,11959,,,,129,0.3871413767337799,0.8795907497406006,0.3871413767337799
0.0028859878923914468,11960,,,,,,,
,12051,0.80084627866745,0.7720929980278015,0.80084627866745,130,,,
,12051,,,,130,0.38754725456237793,0.876045286655426,0.38754725456237793
0.002897532629116036,12052,,,,,,,
,12143,0.7969299554824829,0.7479650974273682,0.7969299554824829,131,,,
,12143,,,,131,0.37659958004951477,0.8786913752555847,0.37659958004951477
0.0029084827787101476,12144,,,,,,,
,12235,0.7392628192901611,0.7682170271873474,0.7392628192901611,132,,,
,12235,,,,132,0.37668466567993164,0.8782755136489868,0.37668466567993164
0.002918833473391206,12236,,,,,,,
,12327,0.7688506245613098,0.7759689688682556,0.7688506245613098,133,,,
,12327,,,,133,0.38034966588020325,0.8794809579849243,0.38034966588020325
0.002928580111858492,12328,,,,,,,
,12419,0.8630205392837524,0.7432170510292053,0.8630205392837524,134,,,
,12419,,,,134,0.3703983724117279,0.8806878328323364,0.3703983724117279
0.002937718361338605,12420,,,,,,,
,12511,0.6760096549987793,0.7985949516296387,0.6760096549987793,135,,,
,12511,,,,135,0.3549076020717621,0.8856733441352844,0.3549076020717621
0.002946244159511555,12512,,,,,,,
,12603,0.8425931930541992,0.7494670152664185,0.8425931930541992,136,,,
,12603,,,,136,0.35318079590797424,0.8889846205711365,0.35318079590797424
0.0029541537163166286,12604,,,,,,,
